  0.000000000000E+00  1.053251446372E+00  8.786555547642E-01  1.165000000000E-01
  5.000000000000E-02  1.053166372374E+00  8.788419387829E-01  1.163679160887E-01
  1.000000000000E-01  1.052996531313E+00  8.792140800877E-01  1.161069703696E-01
  1.500000000000E-01  1.052714212240E+00  8.798328312950E-01  1.156735937532E-01
  2.000000000000E-01  1.052320514569E+00  8.806960191760E-01  1.150700328679E-01
  2.500000000000E-01  1.051816971469E+00  8.818006066087E-01  1.142994091676E-01
  3.000000000000E-01  1.051205527876E+00  8.831427356088E-01  1.133656655795E-01
  3.500000000000E-01  1.050488522194E+00  8.847177597042E-01  1.122735174318E-01
  4.000000000000E-01  1.049668664404E+00  8.865202829396E-01  1.110283944843E-01
  4.500000000000E-01  1.048749011157E+00  8.885442044576E-01  1.096363757174E-01
  5.000000000000E-01  1.047732938334E+00  8.907827678390E-01  1.081041184089E-01
  5.500000000000E-01  1.046624111568E+00  8.932286143910E-01  1.064387830431E-01
  6.000000000000E-01  1.045426455221E+00  8.958738395511E-01  1.046479555946E-01
  6.500000000000E-01  1.044144120318E+00  8.987100515752E-01  1.027395686886E-01
  7.000000000000E-01  1.042781451922E+00  9.017284316819E-01  1.007218230622E-01
  7.500000000000E-01  1.041342956416E+00  9.049197948581E-01  9.860311062917E-02
  8.000000000000E-01  1.039833269126E+00  9.082746505706E-01  9.639194031546E-02
  8.500000000000E-01  1.038257122676E+00  9.117832626859E-01  9.409686772684E-02
  9.000000000000E-01  1.036619315361E+00  9.154357104538E-01  9.172642773606E-02
  9.500000000000E-01  1.034917869582E+00  9.192369825462E-01  8.927943468897E-02
  1.000000000000E+00  1.033213606112E+00  9.230530748701E-01  1.000000000000E-14
  1.050000000000E+00  1.031624893390E+00  9.266207085549E-01  0.000000000000E+00
  1.100000000000E+00  1.030187399165E+00  9.298583930803E-01  0.000000000000E+00
  1.150000000000E+00  1.028874904360E+00  9.328224410876E-01  0.000000000000E+00
  1.200000000000E+00  1.027671784059E+00  9.355461361226E-01  0.000000000000E+00
  1.250000000000E+00  1.026564913327E+00  9.380575741713E-01  0.000000000000E+00
  1.300000000000E+00  1.025543186452E+00  9.403806364201E-01  0.000000000000E+00
  1.350000000000E+00  1.024597143009E+00  9.425357510367E-01  0.000000000000E+00
  1.400000000000E+00  1.023718674063E+00  9.445404954939E-01  0.000000000000E+00
  1.450000000000E+00  1.022900789154E+00  9.464100770654E-01  0.000000000000E+00
  1.500000000000E+00  1.022137429879E+00  9.481577193029E-01  0.000000000000E+00
  1.550000000000E+00  1.021423319567E+00  9.497949752808E-01  0.000000000000E+00
  1.600000000000E+00  1.020753841130E+00  9.513319833011E-01  0.000000000000E+00
  1.650000000000E+00  1.020124937126E+00  9.527776770243E-01  0.000000000000E+00
  1.700000000000E+00  1.019533027459E+00  9.541399592284E-01  0.000000000000E+00
  1.750000000000E+00  1.018974941189E+00  9.554258463354E-01  0.000000000000E+00
  1.800000000000E+00  1.018447859699E+00  9.566415892862E-01  0.000000000000E+00
  1.850000000000E+00  1.017949269089E+00  9.577927751604E-01  0.000000000000E+00
  1.900000000000E+00  1.017476920081E+00  9.588844130257E-01  0.000000000000E+00
  1.950000000000E+00  1.017028794090E+00  9.599210068016E-01  0.000000000000E+00
  2.000000000000E+00  1.016603074390E+00  9.609066173713E-01  0.000000000000E+00
  2.059428296850E+00  1.016123964682E+00  9.620168222322E-01  0.000000000000E+00
  2.130062746179E+00  1.015589282319E+00  9.632570381904E-01  0.000000000000E+00
  2.214016446629E+00  1.014998149622E+00  9.646297136651E-01  0.000000000000E+00
  2.313800955270E+00  1.014351342677E+00  9.661335038935E-01  0.000000000000E+00
  2.432401423279E+00  1.013651591625E+00  9.677625473854E-01  0.000000000000E+00
  2.573365899666E+00  1.012903781557E+00  9.695059618010E-01  0.000000000000E+00
  2.740911474626E+00  1.012115003462E+00  9.713476792376E-01  0.000000000000E+00
  2.940050437918E+00  1.011294415962E+00  9.732667174720E-01  0.000000000000E+00
  3.176740226414E+00  1.010452901664E+00  9.752379325184E-01  0.000000000000E+00
  3.458061646654E+00  1.009602533791E+00  9.772332247728E-01  0.000000000000E+00
  3.792430704099E+00  1.008755902748E+00  9.792230907908E-01  0.000000000000E+00
  4.189850376162E+00  1.007925379677E+00  9.811783457105E-01  0.000000000000E+00
  4.662209861067E+00  1.007122406882E+00  9.830718065921E-01  0.000000000000E+00
  5.223640254841E+00  1.006356899506E+00  9.848797349943E-01  0.000000000000E+00
  5.890937296873E+00  1.005636820594E+00  9.865828854756E-01  0.000000000000E+00
  6.684063830888E+00  1.004967959313E+00  9.881670810257E-01  0.000000000000E+00
  7.626747012944E+00  1.004353908363E+00  9.896233162235E-01  0.000000000000E+00
  8.747188132511E+00  1.003796209422E+00  9.909474552699E-01  0.000000000000E+00
  1.007890628164E+01  1.003294619221E+00  9.921396332590E-01  0.000000000000E+00
  1.166174111136E+01  1.002847444337E+00  9.932034826079E-01  0.000000000000E+00
  1.354304467386E+01  1.002451897618E+00  9.941452972775E-01  0.000000000000E+00
  1.577909800538E+01  1.002104439634E+00  9.949732238861E-01  0.000000000000E+00
  1.843679482854E+01  1.001801080923E+00  9.956965398606E-01  0.000000000000E+00
  2.159564274339E+01  1.001537632384E+00  9.963250511615E-01  0.000000000000E+00
  2.535014177513E+01  1.001309900359E+00  9.968686197948E-01  0.000000000000E+00
  2.981261143472E+01  1.001113829294E+00  9.973368156825E-01  0.000000000000E+00
  3.511655086698E+01  1.000945598564E+00  9.977386781542E-01  0.000000000000E+00
