#            6
    0  1.00097E+00  2.00000E+00  1.62003E-18  1.62160E-18  1.00000E+00  1.00000E+00  1.45742E+03
    1  1.00097E+00  2.00000E+00  3.95388E-11  3.95771E-11  1.00000E+00  2.44062E+07  1.45742E+03
    2  1.00097E+00  2.00000E+00  6.13090E-07  6.13683E-07  1.00000E+00  3.78443E+11  1.45742E+03
    3  1.00097E+00  2.00000E+00  4.26112E-06  4.26524E-06  1.00001E+00  2.63027E+12  1.45742E+03
    4  1.00097E+00  2.00000E+00  2.22087E-04  2.22302E-04  1.00044E+00  1.37088E+14  1.45742E+03
    5  1.00097E+00  2.00000E+00  6.78460E-04  6.79116E-04  1.00136E+00  4.18794E+14  1.45742E+03
    6  1.00097E+00  2.00000E+00  1.62003E-01  1.62160E-01  1.32432E+00  1.00000E+17  1.45742E+03
